,Apply,Company,Duration,Link,Location,Posted,Profile,Start,Stipend,Tag
81,25 Jan'20,Social Marketz,3 Months,/internship/detail/data-entry-internship-in-delhi-dwarka-at-social-marketz1578551949,Delhi,10 Jan'20,Data Entry,Immediately,3000-6000 /Month,Data Entry
82,24 Jan'20,Busibud,6 Months,/internship/detail/data-entry-internship-in-panchkula-at-busibud1578651282,Panchkula,10 Jan'20,Data Entry,Immediately,6000 /Month,Data Entry
83,25 Jan'20,SpiceJet Limited,2 Months,/internship/detail/data-entry-part-time-job-internship-at-gurgaon-in-spicejet-limited1578070388,Gurgaon,10 Jan'20,Data Entry,Immediately,2000 /Month,Data Entry
84,24 Jan'20,CodeNicely Software Services LLP,6 Months,/internship/detail/data-entry-internship-in-raipur-at-codenicely-software-services-llp1578643589,Raipur,10 Jan'20,Data Entry,Immediately,5000-10000 /Month,Data Entry
85,24 Jan'20,Pricyfy Technologies Limited,6 Months,/internship/detail/data-entry-internship-in-bangalore-at-pricyfy-technologies-limited1578640605,Bangalore,10 Jan'20,Data Entry,Immediately,12000 /Month,Data Entry
86,23 Jan'20,WriteSoft,1 Month,/internship/detail/data-entry-work-from-home-job-internship-at-writesoft1578568310,Work From Home,9 Jan'20,Data Entry,Immediately,1000 /Month,Data Entry
87,23 Jan'20,RS Matrimonial,1 Month,/internship/detail/data-entry-internship-in-delhi-at-rs-matrimonial1578557158,Delhi,9 Jan'20,Data Entry,Immediately,5000 /Month,Data Entry
88,24 Jan'20,Alpha Analytics Services Private Limited,6 Months,/internship/detail/tabulations-internship-in-pune-at-alpha-analytics-services-private-limited1578392144,Pune,9 Jan'20,Tabulations,Immediately,8000 /Month,Data Entry
89,24 Jan'20,Planys Technologies Private Limited,6 Months,/internship/detail/payroll-internship-in-chennai-at-planys-technologies-private-limited1578547672,Chennai,9 Jan'20,Payroll,Immediately,7000 /Month,Data Entry
90,23 Jan'20,Bicycle Mediaworks,2 Months,/internship/detail/market-research-social-work-internship-in-chennai-at-bicycle-mediaworks1578478223,Chennai,8 Jan'20,Market research (social work),Immediately,7000-11000 /Month,Data Entry
91,12 Feb'20,Attributio,3 Months,/internship/detail/data-entry-internship-in-gurgaon-at-attributio1578473964,Gurgaon,8 Jan'20,Data Entry,Immediately,3000 /Month,Data Entry
92,23 Jan'20,Svatantra Micro Housing Finance Corporation,3 Months,/internship/detail/data-entry-internship-in-ahmedabad-at-svatantra-micro-housing-finance-corporation1578378367,Ahmedabad,8 Jan'20,Data Entry,Immediately,7500 /Month,Data Entry
93,23 Jan'20,Districtd,3 Months,/internship/detail/data-management-work-from-home-job-internship-at-districtd1578315313,Work From Home,8 Jan'20,Data Management,Immediately,5000 /Month,Data Entry
